Hero,Stat Context Type,Stat Context Name,Stat,Amount
Sombra,Ruleset,Team Deathmatch,Most Score within one Life,386.647721
Sombra,Ruleset,Team Deathmatch,Deaths,24.0
Sombra,Ruleset,Team Deathmatch,Final Blows,7.0
Sombra,Ruleset,Team Deathmatch,Solo Kills,2.0
Sombra,Ruleset,Team Deathmatch,All Damage Done - Most in Life,603.767655
Sombra,Ruleset,Team Deathmatch,Games Played,3.704422
Sombra,Ruleset,Team Deathmatch,Games Won,1.051046
Sombra,Ruleset,Team Deathmatch,Score,1779.2374100000002
Sombra,Ruleset,Team Deathmatch,Weapon Accuracy - Best in Game,0.29703
Sombra,Ruleset,Team Deathmatch,All Damage Done,4289.415231
Sombra,Ruleset,Team Deathmatch,Kill Streak - Best,5.0
Sombra,Ruleset,Team Deathmatch,All Damage Done - Most in Game,763.763265
Sombra,Ruleset,Team Deathmatch,Eliminations - Most in Game,6.0
Sombra,Ruleset,Team Deathmatch,Final Blows - Most in Game,2.0
Sombra,Ruleset,Team Deathmatch,Solo Kills - Most in Game,2.0
Sombra,Ruleset,Team Deathmatch,Medals - Bronze,3.034695
Sombra,Ruleset,Team Deathmatch,Medals - Silver,3.592347
Sombra,Ruleset,Team Deathmatch,Medals - Gold,1.91875
Sombra,Ruleset,Team Deathmatch,Medals,8.545791
Sombra,Ruleset,Team Deathmatch,Melee Final Blows,1.0
Sombra,Ruleset,Team Deathmatch,Offensive Assists,12.0
Sombra,Ruleset,Team Deathmatch,Offensive Assists - Most in Game,3.0
Sombra,Ruleset,Team Deathmatch,Critical Hits,47.0
Sombra,Ruleset,Team Deathmatch,Melee Final Blows - Most in Game,1.0
Sombra,Ruleset,Team Deathmatch,Enemies Hacked,31.0
Sombra,Ruleset,Team Deathmatch,Enemies EMP'd,4.0
Sombra,Ruleset,Team Deathmatch,Enemies Hacked - Most in Game,9.0
Sombra,Ruleset,Team Deathmatch,Enemies EMP'd - Most in Game,3.0
Sombra,Ruleset,Team Deathmatch,Hero Damage Done,4001.4152310000004
Sombra,Ruleset,Team Deathmatch,Hero Damage Done - Most in Game,755.763265
Sombra,Ruleset,Team Deathmatch,Hero Damage Done - Most in Life,603.767655
Sombra,Ruleset,Team Deathmatch,Barrier Damage Done,280.0
Sombra,Ruleset,Team Deathmatch,Barrier Damage Done - Most in Game,200.0
Sombra,Ruleset,Team Deathmatch,Assists,15.0
Sombra,Ruleset,Deathmatch,Eliminations,1.0
Sombra,Ruleset,Deathmatch,Time Played,30.298069
Sombra,Ruleset,Deathmatch,Eliminations - Most in Life,1.0
Sombra,Ruleset,Deathmatch,Most Score within one Life,97.937312
Sombra,Ruleset,Deathmatch,Deaths,1.0
Sombra,Ruleset,Deathmatch,Final Blows,1.0
Sombra,Ruleset,Deathmatch,All Damage Done - Most in Life,251.416248
Sombra,Ruleset,Deathmatch,Score,97.937312
Sombra,Ruleset,Deathmatch,Weapon Accuracy - Best in Game,0.402597
Sombra,Ruleset,Deathmatch,All Damage Done,251.416248
Sombra,Ruleset,Deathmatch,Kill Streak - Best,1.0
Sombra,Ruleset,Deathmatch,All Damage Done - Most in Game,251.416248
Sombra,Ruleset,Deathmatch,Eliminations - Most in Game,1.0
Sombra,Ruleset,Deathmatch,Final Blows - Most in Game,1.0
Sombra,Ruleset,Deathmatch,Medals - Silver,0.05022
Sombra,Ruleset,Deathmatch,Medals - Gold,0.05022
Sombra,Ruleset,Deathmatch,Medals,0.10044
Sombra,Ruleset,Deathmatch,Critical Hits,1.0
Sombra,Ruleset,Deathmatch,Hero Damage Done,235.416248
Sombra,Ruleset,Deathmatch,Hero Damage Done - Most in Game,235.416248
Sombra,Ruleset,Deathmatch,Hero Damage Done - Most in Life,235.416248
Sombra,Ranked,Season 9,Eliminations,1.0
Sombra,Ranked,Season 9,Time Played,49.870833000000005
Sombra,Ranked,Season 9,Eliminations - Most in Life,1.0
Sombra,Ranked,Season 9,Most Score within one Life,83.240723
Sombra,Ranked,Season 9,Deaths,1.0
Sombra,Ranked,Season 9,Final Blows,1.0
Sombra,Ranked,Season 9,All Damage Done - Most in Life,115.67999099999999
Sombra,Ranked,Season 9,Games Played,0.069062
Sombra,Ranked,Season 9,Score,83.240723
Sombra,Ranked,Season 9,Weapon Accuracy - Best in Game,0.096591
Sombra,Ranked,Season 9,All Damage Done,115.67999099999999
Sombra,Ranked,Season 9,Kill Streak - Best,1.0
Sombra,Ranked,Season 9,All Damage Done - Most in Game,115.67999099999999
Sombra,Ranked,Season 9,Eliminations - Most in Game,1.0
Sombra,Ranked,Season 9,Final Blows - Most in Game,1.0
Sombra,Ranked,Season 9,Turrets Destroyed,2.0
Sombra,Ranked,Season 9,Offensive Assists,1.0
Sombra,Ranked,Season 9,Offensive Assists - Most in Game,1.0
Sombra,Ranked,Season 9,Enemies Hacked,1.0
Sombra,Ranked,Season 9,Enemies Hacked - Most in Game,1.0
Sombra,Ranked,Season 9,Hero Damage Done,113.67999099999999
Sombra,Ranked,Season 9,Hero Damage Done - Most in Game,113.67999099999999
Sombra,Ranked,Season 9,Hero Damage Done - Most in Life,113.67999099999999
Sombra,Ranked,Season 12,Time Played,46.940428999999995
Sombra,Ranked,Season 12,Most Score within one Life,25.0
Sombra,Ranked,Season 12,Deaths,1.0
Sombra,Ranked,Season 12,All Damage Done - Most in Life,137.6
Sombra,Ranked,Season 12,Games Played,0.16135
Sombra,Ranked,Season 12,Score,25.0
Sombra,Ranked,Season 12,Weapon Accuracy - Best in Game,0.787879
Sombra,Ranked,Season 12,All Damage Done,137.6
Sombra,Ranked,Season 12,All Damage Done - Most in Game,137.6
Sombra,Ranked,Season 12,Objective Time,3.28
Sombra,Ranked,Season 12,Objective Time - Most in Game,3.28
Sombra,Ranked,Season 12,Medals - Bronze,0.484051
Sombra,Ranked,Season 12,Medals - Silver,0.16135
Sombra,Ranked,Season 12,Medals,0.645402
Sombra,Ranked,Season 12,Enemies Hacked,1.0
Sombra,Ranked,Season 12,Enemies Hacked - Most in Game,1.0
Sombra,Ranked,Season 12,Hero Damage Done,97.6
Sombra,Ranked,Season 12,Hero Damage Done - Most in Game,97.6
Sombra,Ranked,Season 12,Hero Damage Done - Most in Life,97.6
Sombra,Ranked,Season 12,Barrier Damage Done,40.0
Sombra,Ranked,Season 12,Barrier Damage Done - Most in Game,40.0
Sombra,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Time Played,216.014124
Sombra,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Most Score within one Life,50.0
Sombra,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Deaths,3.0
Sombra,Ruleset,Elimination 6v6 Lockout - Ranked 2018,All Damage Done - Most in Life,681.000363
Sombra,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Games Played,0.7142470000000001
Sombra,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Games Won,0.207358
Sombra,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Score,50.0
Sombra,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Weapon Accuracy - Best in Game,0.27424699999999996
Sombra,Ruleset,Elimination 6v6 Lockout - Ranked 2018,All Damage Done,963.968423
Sombra,Ruleset,Elimination 6v6 Lockout - Ranked 2018,All Damage Done - Most in Game,681.000363
Sombra,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Medals - Bronze,0.766889
Sombra,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Medals - Gold,0.24689099999999997
Sombra,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Medals,1.013779
Sombra,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Critical Hits,17.0
Sombra,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Enemies Hacked,2.0
Sombra,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Enemies Hacked - Most in Game,2.0
Sombra,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Hero Damage Done,917.9637210000001
Sombra,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Hero Damage Done - Most in Game,634.9956599999999
Sombra,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Hero Damage Done - Most in Life,634.9956599999999
Sombra,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Barrier Damage Done,46.004703000000006
Sombra,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Barrier Damage Done - Most in Game,46.004703000000006
Doomfist,Unranked,,Eliminations,40.0
Doomfist,Unranked,,Time Played,2060.299218
Doomfist,Unranked,,Eliminations - Most in Life,6.0
Doomfist,Unranked,,Most Score within one Life,518.243284
Doomfist,Unranked,,Deaths,38.0
Doomfist,Unranked,,Final Blows,16.0
Doomfist,Unranked,,Solo Kills,2.0
Doomfist,Unranked,,All Damage Done - Most in Life,1989.294335
Doomfist,Unranked,,Games Played,5.589862999999999
Doomfist,Unranked,,Games Won,2.506437
Doomfist,Unranked,,Score,3003.062382
Doomfist,Unranked,,Weapon Accuracy - Best in Game,0.44444399999999995
Doomfist,Unranked,,All Damage Done,13660.330069999998
Doomfist,Unranked,,Kill Streak - Best,6.0
Doomfist,Unranked,,All Damage Done - Most in Game,4434.030243
Doomfist,Unranked,,Eliminations - Most in Game,10.0
Doomfist,Unranked,,Final Blows - Most in Game,5.0
Doomfist,Unranked,,Objective Kills,8.0
Doomfist,Unranked,,Objective Time,214.144008
Doomfist,Unranked,,Objective Kills - Most in Game,3.0
Doomfist,Unranked,,Objective Time - Most in Game,74.734003
Doomfist,Unranked,,Solo Kills - Most in Game,1.0
Doomfist,Unranked,,Medals - Bronze,1.0
Doomfist,Unranked,,Medals - Silver,2.487108
Doomfist,Unranked,,Medals - Gold,4.053789
Doomfist,Unranked,,Medals,7.540897
Doomfist,Unranked,,Hero Damage Done,10212.101176
Doomfist,Unranked,,Hero Damage Done - Most in Game,2970.101307
Doomfist,Unranked,,Hero Damage Done - Most in Life,1325.8943570000001
Doomfist,Unranked,,Barrier Damage Done,3442.228893
Doomfist,Unranked,,Barrier Damage Done - Most in Game,1463.928936
Doomfist,Unranked,,Ability Damage Done,7175.325108
Doomfist,Unranked,,Ability Damage Done - Most in Game,2321.001236
Doomfist,Unranked,,Meteor Strike Kills,4.0
Doomfist,Unranked,,Meteor Strike Kills - Most in Game,2.0
Doomfist,Unranked,,Shields Created,2850.0
Doomfist,Unranked,,Shields Created - Most in Game,930.0
Doomfist,Unranked,,Assists,24.0
Doomfist,VS AI,,Eliminations,10.0
Doomfist,VS AI,,Time Played,179.982357
Doomfist,VS AI,,Eliminations - Most in Life,6.0
Doomfist,VS AI,,Most Score within one Life,364.227221
Doomfist,VS AI,,Deaths,1.0
Doomfist,VS AI,,Final Blows,3.0
Doomfist,VS AI,,Solo Kills,1.0
Doomfist,VS AI,,All Damage Done - Most in Life,1144.276093
Doomfist,VS AI,,Games Played,0.533956
Doomfist,VS AI,,Games Won,0.533956
Doomfist,VS AI,,Score,568.0272259999999
Doomfist,VS AI,,Weapon Accuracy - Best in Game,0.097902
Doomfist,VS AI,,All Damage Done,1775.976074
Doomfist,VS AI,,Kill Streak - Best,6.0
Doomfist,VS AI,,All Damage Done - Most in Game,1775.976074
Doomfist,VS AI,,Eliminations - Most in Game,10.0
Doomfist,VS AI,,Final Blows - Most in Game,3.0
Doomfist,VS AI,,Objective Kills,6.0
Doomfist,VS AI,,Objective Time,35.232002
Doomfist,VS AI,,Objective Kills - Most in Game,6.0
Doomfist,VS AI,,Objective Time - Most in Game,35.232002
Doomfist,VS AI,,Solo Kills - Most in Game,1.0
Doomfist,VS AI,,Medals - Bronze,0.533956
Doomfist,VS AI,,Medals - Gold,0.533956
Doomfist,VS AI,,Medals,1.067913
Doomfist,VS AI,,Hero Damage Done,1526.07608
Doomfist,VS AI,,Hero Damage Done - Most in Game,1526.07608
Doomfist,VS AI,,Hero Damage Done - Most in Life,1078.276093
Doomfist,VS AI,,Barrier Damage Done,249.899994
Doomfist,VS AI,,Barrier Damage Done - Most in Game,249.899994
Doomfist,VS AI,,Ability Damage Done,1100.07608
Doomfist,VS AI,,Ability Damage Done - Most in Game,1100.07608
Doomfist,VS AI,,Meteor Strike Kills,1.0
Doomfist,VS AI,,Meteor Strike Kills - Most in Game,1.0
Doomfist,VS AI,,Shields Created,405.0
Doomfist,VS AI,,Shields Created - Most in Game,405.0
Doomfist,VS AI,,Assists,7.0
Doomfist,Ruleset,CTF,Time Played,1.950306
Doomfist,Ruleset,CTF,Games Played,0.003512
Doomfist,Ruleset,CTF,Medals - Bronze,0.003512
Doomfist,Ruleset,CTF,Medals,0.003512
Doomfist,Ruleset,Elimination,Time Played,73.387426
Doomfist,Ruleset,Elimination,Deaths,1.0
Doomfist,Ruleset,Elimination,All Damage Done - Most in Life,77.4375
Doomfist,Ruleset,Elimination,Games Played,0.37508800000000003
Doomfist,Ruleset,Elimination,Games Won,0.37508800000000003
Doomfist,Ruleset,Elimination,All Damage Done,77.4375
Doomfist,Ruleset,Elimination,All Damage Done - Most in Game,77.4375
Doomfist,Ruleset,Elimination,Medals - Bronze,0.37508800000000003
Doomfist,Ruleset,Elimination,Medals - Silver,0.37508800000000003
Doomfist,Ruleset,Elimination,Medals,0.7501760000000001
Doomfist,Ruleset,Elimination,Hero Damage Done,77.4375
Doomfist,Ruleset,Elimination,Hero Damage Done - Most in Game,77.4375
Doomfist,Ruleset,Elimination,Hero Damage Done - Most in Life,77.4375
Doomfist,Ruleset,Elimination,Ability Damage Done,77.4375
Doomfist,Ruleset,Elimination,Ability Damage Done - Most in Game,77.4375
Doomfist,Ruleset,Elimination,Shields Created,30.0
Doomfist,Ruleset,Elimination,Shields Created - Most in Game,30.0
Doomfist,Ruleset,Mystery Heroes,Eliminations,107.0
Doomfist,Ruleset,Mystery Heroes,Time Played,5862.513913000001
Doomfist,Ruleset,Mystery Heroes,Eliminations - Most in Life,14.0
Doomfist,Ruleset,Mystery Heroes,Most Score within one Life,819.421587
Doomfist,Ruleset,Mystery Heroes,Deaths,109.0
Doomfist,Ruleset,Mystery Heroes,Final Blows,59.0
Doomfist,Ruleset,Mystery Heroes,Solo Kills,17.0
Doomfist,Ruleset,Mystery Heroes,All Damage Done - Most in Life,3173.116711
Doomfist,Ruleset,Mystery Heroes,Games Played,12.200847999999999
Doomfist,Ruleset,Mystery Heroes,Games Won,10.92415
Doomfist,Ruleset,Mystery Heroes,Score,8461.07688
Doomfist,Ruleset,Mystery Heroes,Weapon Accuracy - Best in Game,0.818182
Doomfist,Ruleset,Mystery Heroes,All Damage Done,38393.285532
Doomfist,Ruleset,Mystery Heroes,Kill Streak - Best,14.0
Doomfist,Ruleset,Mystery Heroes,All Damage Done - Most in Game,3173.116711
Doomfist,Ruleset,Mystery Heroes,Eliminations - Most in Game,14.0
Doomfist,Ruleset,Mystery Heroes,Final Blows - Most in Game,6.0
Doomfist,Ruleset,Mystery Heroes,Objective Kills,39.0
Doomfist,Ruleset,Mystery Heroes,Objective Time,535.778021
Doomfist,Ruleset,Mystery Heroes,Objective Kills - Most in Game,5.0
Doomfist,Ruleset,Mystery Heroes,Objective Time - Most in Game,51.392002000000005
Doomfist,Ruleset,Mystery Heroes,Turrets Destroyed,6.0
Doomfist,Ruleset,Mystery Heroes,Environmental Kills,2.0
Doomfist,Ruleset,Mystery Heroes,Solo Kills - Most in Game,3.0
Doomfist,Ruleset,Mystery Heroes,Medals - Bronze,10.295472
Doomfist,Ruleset,Mystery Heroes,Medals - Silver,9.759652
Doomfist,Ruleset,Mystery Heroes,Medals - Gold,11.416609
Doomfist,Ruleset,Mystery Heroes,Medals,31.471733
Doomfist,Ruleset,Mystery Heroes,Cards,3.0
Doomfist,Ruleset,Mystery Heroes,Melee Final Blows,1.0
Doomfist,Ruleset,Mystery Heroes,Time Spent on Fire,92.100851
Doomfist,Ruleset,Mystery Heroes,Melee Final Blows - Most in Game,1.0
Doomfist,Ruleset,Mystery Heroes,Time Spent on Fire - Most in Game,81.108439
Doomfist,Ruleset,Mystery Heroes,Hero Damage Done,30198.771685000003
Doomfist,Ruleset,Mystery Heroes,Hero Damage Done - Most in Game,2678.1253239999996
Doomfist,Ruleset,Mystery Heroes,Hero Damage Done - Most in Life,2224.3268550000003
Doomfist,Ruleset,Mystery Heroes,Barrier Damage Done,7759.713856
Doomfist,Ruleset,Mystery Heroes,Barrier Damage Done - Most in Game,947.7898560000001
Doomfist,Ruleset,Mystery Heroes,Ability Damage Done,21453.492661
Doomfist,Ruleset,Mystery Heroes,Ability Damage Done - Most in Game,1609.31501
Doomfist,Ruleset,Mystery Heroes,Meteor Strike Kills,5.0
Doomfist,Ruleset,Mystery Heroes,Meteor Strike Kills - Most in Game,2.0
Doomfist,Ruleset,Mystery Heroes,Shields Created,9215.196014
Doomfist,Ruleset,Mystery Heroes,Shields Created - Most in Game,684.380005
Doomfist,Ruleset,Mystery Heroes,Assists,46.0
Doomfist,Ruleset,Team Deathmatch,Eliminations,4.0
Doomfist,Ruleset,Team Deathmatch,Time Played,176.863153
Doomfist,Ruleset,Team Deathmatch,Eliminations - Most in Life,1.0
Doomfist,Ruleset,Team Deathmatch,Most Score within one Life,71.213734
Doomfist,Ruleset,Team Deathmatch,Deaths,8.0
Doomfist,Ruleset,Team Deathmatch,Final Blows,4.0
Doomfist,Ruleset,Team Deathmatch,Solo Kills,3.0
Doomfist,Ruleset,Team Deathmatch,All Damage Done - Most in Life,233.27074100000002
Doomfist,Ruleset,Team Deathmatch,Games Played,0.53482
Doomfist,Ruleset,Team Deathmatch,Games Won,0.155548
Doomfist,Ruleset,Team Deathmatch,Score,151.670707
Doomfist,Ruleset,Team Deathmatch,Weapon Accuracy - Best in Game,0.098485
Doomfist,Ruleset,Team Deathmatch,All Damage Done,921.1212220000001
Doomfist,Ruleset,Team Deathmatch,Kill Streak - Best,1.0
Doomfist,Ruleset,Team Deathmatch,All Damage Done - Most in Game,758.671214
Doomfist,Ruleset,Team Deathmatch,Eliminations - Most in Game,2.0
Doomfist,Ruleset,Team Deathmatch,Final Blows - Most in Game,2.0
Doomfist,Ruleset,Team Deathmatch,Solo Kills - Most in Game,2.0
Doomfist,Ruleset,Team Deathmatch,Medals - Bronze,0.690368
Doomfist,Ruleset,Team Deathmatch,Medals - Silver,0.417763
Doomfist,Ruleset,Team Deathmatch,Medals - Gold,0.596804
Doomfist,Ruleset,Team Deathmatch,Medals,1.704934
Doomfist,Ruleset,Team Deathmatch,Hero Damage Done,921.1212220000001
Doomfist,Ruleset,Team Deathmatch,Hero Damage Done - Most in Game,758.671214
Doomfist,Ruleset,Team Deathmatch,Hero Damage Done - Most in Life,233.27074100000002
Doomfist,Ruleset,Team Deathmatch,Ability Damage Done,696.771217
Doomfist,Ruleset,Team Deathmatch,Ability Damage Done - Most in Game,695.6712150000001
Doomfist,Ruleset,Team Deathmatch,Shields Created,300.0
Doomfist,Ruleset,Team Deathmatch,Shields Created - Most in Game,270.0
Ana,Unranked,,Eliminations,406.0
Ana,Unranked,,Time Played,31894.746568000002
Ana,Unranked,,Eliminations - Most in Life,11.0
Ana,Unranked,,Most Score within one Life,1380.45337
Ana,Unranked,,Deaths,394.0
Ana,Unranked,,Final Blows,120.0
Ana,Unranked,,Solo Kills,18.0
Ana,Unranked,,All Damage Done - Most in Life,3041.591964
Ana,Unranked,,Games Played,73.230581
Ana,Unranked,,Games Won,37.414095
Ana,Unranked,,Score,67663.80215
Ana,Unranked,,Weapon Accuracy - Best in Game,1.0
Ana,Unranked,,All Damage Done,155055.011819
Ana,Unranked,,Kill Streak - Best,11.0
Ana,Unranked,,All Damage Done - Most in Game,5037.225594
Ana,Unranked,,Eliminations - Most in Game,15.0
Ana,Unranked,,Final Blows - Most in Game,5.0
Ana,Unranked,,Objective Kills,171.0
Ana,Unranked,,Objective Time,3027.6491260000003
Ana,Unranked,,Objective Kills - Most in Game,12.0
Ana,Unranked,,Objective Time - Most in Game,228.75301000000002
Ana,Unranked,,Teleporter Pads Destroyed,1.0
Ana,Unranked,,Turrets Destroyed,51.0
Ana,Unranked,,Solo Kills - Most in Game,2.0
Ana,Unranked,,Medals - Bronze,40.981527
Ana,Unranked,,Medals - Silver,69.135172
Ana,Unranked,,Medals - Gold,38.721668
Ana,Unranked,,Medals,148.838367
Ana,Unranked,,Cards,10.0
Ana,Unranked,,Scoped Accuracy - Best in Game,1.0
Ana,Unranked,,Time Spent on Fire,866.266833
Ana,Unranked,,Offensive Assists,299.0
Ana,Unranked,,Offensive Assists - Most in Game,10.0
Ana,Unranked,,Defensive Assists,409.0
Ana,Unranked,,Defensive Assists - Most in Game,16.0
Ana,Unranked,,Self Healing,23024.964950999998
Ana,Unranked,,Self Healing - Most in Game,753.896919
Ana,Unranked,,Healing Done,209194.288802
Ana,Unranked,,Healing Done - Most in Game,6741.125545999999
Ana,Unranked,,Enemies Slept,223.0
Ana,Unranked,,Nano Boosts Applied,140.0
Ana,Unranked,,Nano Boost Assists,83.0
Ana,Unranked,,Unscoped Accuracy - Best in Game,1.0
Ana,Unranked,,Enemies Slept - Most in Game,12.0
Ana,Unranked,,Nano Boost Assists - Most in Game,4.0
Ana,Unranked,,Nano Boosts Applied - Most in Game,5.0
Ana,Unranked,,Biotic Grenade Kills,173.0
Ana,Unranked,,Time Spent on Fire - Most in Game,159.477665
Ana,Unranked,,Hero Damage Done,98054.084838
Ana,Unranked,,Hero Damage Done - Most in Game,3760.681814
Ana,Unranked,,Hero Damage Done - Most in Life,1655.999958
Ana,Unranked,,Barrier Damage Done,50743.653422
Ana,Unranked,,Barrier Damage Done - Most in Game,2353.800082
Ana,Unranked,,Assists,286.0
Ana,VS AI,,Eliminations,5.0
Ana,VS AI,,Time Played,158.474889
Ana,VS AI,,Eliminations - Most in Life,5.0
Ana,VS AI,,Most Score within one Life,612.2892509999999
Ana,VS AI,,Final Blows,3.0
Ana,VS AI,,All Damage Done - Most in Life,395.948748
Ana,VS AI,,Games Played,0.46822700000000006
Ana,VS AI,,Games Won,0.46822700000000006
Ana,VS AI,,Score,612.2892509999999
Ana,VS AI,,Weapon Accuracy - Best in Game,0.17948699999999998
Ana,VS AI,,All Damage Done,395.948748
Ana,VS AI,,Kill Streak - Best,5.0
Ana,VS AI,,All Damage Done - Most in Game,395.948748
Ana,VS AI,,Eliminations - Most in Game,5.0
Ana,VS AI,,Final Blows - Most in Game,3.0
Ana,VS AI,,Objective Kills,5.0
Ana,VS AI,,Objective Time,25.392001
Ana,VS AI,,Objective Kills - Most in Game,5.0
Ana,VS AI,,Objective Time - Most in Game,25.392001
Ana,VS AI,,Medals - Bronze,0.46822700000000006
Ana,VS AI,,Medals - Gold,0.46822700000000006
Ana,VS AI,,Medals,0.9364540000000001
Ana,VS AI,,Scoped Accuracy - Best in Game,0.580645
Ana,VS AI,,Defensive Assists,10.0
Ana,VS AI,,Defensive Assists - Most in Game,10.0
Ana,VS AI,,Healing Done,344.116961
Ana,VS AI,,Healing Done - Most in Game,344.116961
Ana,VS AI,,Unscoped Accuracy - Best in Game,0.14285699999999998
Ana,VS AI,,Hero Damage Done,392.948748
Ana,VS AI,,Hero Damage Done - Most in Game,392.948748
Ana,VS AI,,Hero Damage Done - Most in Life,392.948748
Ana,VS AI,,Barrier Damage Done,3.0
Ana,VS AI,,Barrier Damage Done - Most in Game,3.0
Ana,VS AI,,Assists,2.0
Ana,Ruleset,CTF,Eliminations,1.0
Ana,Ruleset,CTF,Time Played,530.9622469999999
Ana,Ruleset,CTF,Eliminations - Most in Life,1.0
Ana,Ruleset,CTF,Most Score within one Life,72.48
Ana,Ruleset,CTF,Deaths,7.0
Ana,Ruleset,CTF,All Damage Done - Most in Life,618.800018
Ana,Ruleset,CTF,Games Played,1.025514
Ana,Ruleset,CTF,Games Won,0.536573
Ana,Ruleset,CTF,Score,263.217961
Ana,Ruleset,CTF,Weapon Accuracy - Best in Game,0.363636
Ana,Ruleset,CTF,All Damage Done,1497.0400539999998
Ana,Ruleset,CTF,Kill Streak - Best,1.0
Ana,Ruleset,CTF,All Damage Done - Most in Game,727.04002
Ana,Ruleset,CTF,Eliminations - Most in Game,1.0
Ana,Ruleset,CTF,Objective Time,4.992
Ana,Ruleset,CTF,Objective Time - Most in Game,2.688
Ana,Ruleset,CTF,Turrets Destroyed,1.0
Ana,Ruleset,CTF,Medals - Bronze,0.6862090000000001
Ana,Ruleset,CTF,Medals - Silver,1.06784
